cdate,cp,pctlead,slope6,slope7
1970-10-20,83.6400,0.0239,-0.1052,-0.2448
1970-10-21,83.6600,-0.3347,-0.0794,-0.0868
1970-10-22,83.3800,0.4677,-0.1611,-0.1159
1970-10-23,83.7700,-0.5491,-0.1753,-0.0716
1970-10-26,83.3100,-0.2281,-0.1936,-0.2290
1970-10-27,83.1200,0.3730,-0.0060,-0.1986
1970-10-28,83.4300,-0.0839,-0.0419,0.0479
1970-10-29,83.3600,-0.1320,-0.0600,-0.0479
1970-10-30,83.2500,0.3123,-0.0260,-0.0703
1970-11-02,83.5100,0.8502,-0.0520,0.0223
1970-11-03,84.2200,0.2018,0.1817,0.0770
1970-11-04,84.3900,-0.3436,0.2529,0.1845
1970-11-05,84.1000,0.1427,0.1332,0.1672
1970-11-06,84.2200,0.5343,0.1707,0.1346
1970-11-09,84.6700,0.1417,0.2811,0.2227
1970-11-10,84.7900,0.2830,0.2528,0.2611
1970-11-11,85.0300,-1.0349,0.1597,0.2570
1970-11-12,84.1500,-0.9269,-0.0473,-0.0118
1970-11-13,83.3700,-0.1559,-0.1442,-0.1728
1970-11-16,83.2400,0.2763,-0.1940,-0.1459
1970-11-17,83.4700,-0.8147,-0.2381,-0.1274
1970-11-18,82.7900,0.1449,-0.3984,-0.3204
1970-11-19,82.9100,0.9770,-0.4241,-0.3214
1970-11-20,83.7200,0.6211,-0.0861,-0.2244
1970-11-23,84.2400,0.6410,0.1739,0.0154
1970-11-24,84.7800,0.3656,0.3068,0.2410
1970-11-25,85.0900,0.9872,0.3217,0.3152
1970-11-27,85.9300,1.4779,0.6197,0.4173
1970-11-30,87.2000,0.3096,0.8396,0.7426
1970-12-01,87.4700,1.1547,0.7286,0.7620
1970-12-02,88.4800,0.4747,0.8170,0.7891
1970-12-03,88.9000,0.6299,0.7877,0.7666
1970-12-04,89.4600,0.5366,0.8285,0.7640
1970-12-07,89.9400,-0.5226,0.7545,0.7856
1970-12-08,89.4700,0.0782,0.4253,0.5701
1970-12-09,89.5400,0.4244,0.3863,0.3754
1970-12-10,89.9200,0.3781,0.2680,0.3916
1970-12-11,90.2600,-0.5096,0.2525,0.2837
1970-12-14,89.8000,-0.1559,0.0631,0.1432
1970-12-15,89.6600,0.0669,-0.0520,0.0318
1970-12-16,89.7200,0.3567,0.0464,-0.0350
1970-12-17,90.0400,0.1999,0.0927,0.0906
1970-12-18,90.2200,-0.3104,0.0556,0.1080
1970-12-21,89.9400,0.1112,-0.0593,0.0032
1970-12-22,90.0400,0.0666,0.0445,-0.0350
1970-12-23,90.1000,0.5660,0.0815,0.0476
1970-12-24,90.6100,0.5297,0.1645,0.1506
1970-12-28,91.0900,1.0868,0.1937,0.2168
1970-12-29,92.0800,0.2063,0.3420,0.3217
1970-12-30,92.2700,-0.1300,0.4266,0.3223
1970-12-31,92.1500,-1.0852,0.3848,0.3462
1971-01-04,91.1500,0.7131,0.1911,0.1736
1971-01-05,91.8000,0.5991,0.2162,0.2651
1971-01-06,92.3500,0.0325,0.2283,0.2707
1971-01-07,92.3800,-0.2057,0.0543,0.2003
1971-01-08,92.1900,-0.2278,-0.0145,0.0171
1971-01-11,91.9800,0.8045,-0.0308,-0.0450
1971-01-12,92.7200,-0.1726,0.2837,0.0884
1971-01-13,92.5600,0.2593,0.1371,0.2183
1971-01-14,92.8000,0.2478,0.0811,0.1546
1971-01-15,93.0300,0.4085,0.1171,0.1050
1971-01-18,93.4100,0.3747,0.2192,0.1588
1971-01-19,93.7600,0.0213,0.3188,0.2414
1971-01-20,93.7800,0.4372,0.1895,0.2760
1971-01-21,94.1900,0.7326,0.2906,0.2249
1971-01-22,94.8800,0.4216,0.3694,0.3537
1971-01-25,95.2800,0.3254,0.3980,0.3767
1971-01-26,95.5900,-0.7323,0.3842,0.3874
1971-01-27,94.8900,0.3372,0.1987,0.2234
1971-01-28,95.2100,0.7037,0.2509,0.2184
1971-01-29,95.8800,0.5632,0.2956,0.3154
1971-02-01,96.4200,0.0104,0.2686,0.3338
1971-02-02,96.4300,0.2074,0.2002,0.2314
1971-02-03,96.6300,-0.0103,0.1807,0.2012
1971-02-04,96.6200,0.3208,0.2997,0.1533
1971-02-05,96.9300,0.5365,0.2971,0.3026
1971-02-08,97.4500,0.0616,0.2705,0.3312
1971-02-09,97.5100,-0.1231,0.1874,0.2404
1971-02-10,97.3900,0.5339,0.1648,0.1429
1971-02-11,97.9100,0.5311,0.2193,0.2175
1971-02-12,98.4300,0.2337,0.3091,0.2638
1971-02-16,98.6600,-0.4663,0.2945,0.2981
1971-02-17,98.2000,-0.6517,0.1275,0.1853
1971-02-18,97.5600,-0.8405,0.0085,0.0160
1971-02-19,96.7400,-1.0544,-0.1106,-0.1124
1971-02-22,95.7200,0.3865,-0.3742,-0.2444
1971-02-23,96.0900,0.6660,-0.4014,-0.2671
1971-02-24,96.7300,0.2378,-0.3322,-0.2501
1971-02-25,96.9600,-0.2166,-0.2139,-0.2507
1971-02-26,96.7500,0.2584,-0.1399,-0.2143
1971-03-01,97.0000,-0.0206,0.0449,-0.0828
1971-03-02,96.9800,-0.0309,0.2171,0.0355
1971-03-03,96.9500,1.0005,0.1479,0.1816
1971-03-04,97.9200,1.0621,0.2043,0.2694
1971-03-05,98.9600,0.4244,0.3421,0.3272
1971-03-08,99.3800,0.0805,0.4479,0.3538
1971-03-09,99.4600,-0.1609,0.4172,0.3947
1971-03-10,99.3000,0.0906,0.3919,0.3338
1971-03-11,99.3900,0.1811,0.4105,0.3486
1971-03-12,99.5700,1.1449,0.2768,0.3775
1971-03-15,100.7100,0.4965,0.2927,0.4004
1971-03-16,101.2100,-0.0889,0.3052,0.3219
1971-03-17,101.1200,0.0692,0.2761,0.2483
1971-03-18,101.1900,-0.1779,0.3133,0.2463
1971-03-19,101.0100,-0.3861,0.2679,0.2428
1971-03-22,100.6200,-0.3379,0.1733,0.1744
1971-03-23,100.2800,-0.6582,-0.0710,0.1005
1971-03-24,99.6200,-0.0100,-0.2633,-0.1546
1971-03-25,99.6100,0.3413,-0.2507,-0.2275
1971-03-26,99.9500,0.0800,-0.2063,-0.1666
1971-03-29,100.0300,0.2299,-0.1633,-0.1654
1971-03-30,100.2600,0.0499,-0.0600,-0.1071
1971-03-31,100.3100,0.0798,0.0050,-0.0443
1971-04-01,100.3900,0.1693,0.1282,0.0157
1971-04-02,100.5600,0.2287,0.1579,0.1341
1971-04-05,100.7900,0.7144,0.1395,0.1680
1971-04-06,101.5100,0.4630,0.2451,0.2216
1971-04-07,101.9800,0.1177,0.2840,0.2763
1971-04-08,102.1000,0.7640,0.2947,0.2600
1971-04-12,102.8800,0.0972,0.4083,0.3619
1971-04-13,102.9800,0.3787,0.3953,0.3634
1971-04-14,103.3700,0.1451,0.4196,0.3927
1971-04-15,103.5200,-0.0290,0.3259,0.3800
1971-04-16,103.4900,0.5025,0.2442,0.2749
1971-04-19,104.0100,-0.3846,0.3079,0.2810
1971-04-20,103.6100,-0.2413,0.1176,0.2086
1971-04-21,103.3600,0.1935,0.0612,0.0663
1971-04-22,103.5600,0.4732,0.0306,0.0800
1971-04-23,104.0500,-0.1057,0.0852,0.0937
1971-04-26,103.9400,0.6254,0.0723,0.0579
1971-04-27,104.5900,0.1721,0.0931,0.1513
1971-04-28,104.7700,-0.1336,0.1858,0.1044
1971-04-29,104.6300,-0.6499,0.2030,0.1399
1971-04-30,103.9500,-0.6349,0.0623,0.0809
1971-05-03,103.2900,0.4841,-0.1216,-0.0370
1971-05-04,103.7900,-0.0096,-0.0240,-0.0357
1971-05-05,103.7800,-0.5300,-0.1298,-0.0220
1971-05-06,103.2300,-0.3487,-0.2473,-0.1870
1971-05-07,102.8700,-0.4958,-0.2835,-0.2619
1971-05-10,102.3600,0.2540,-0.2567,-0.3139
1971-05-11,102.6200,0.2729,-0.1083,-0.1842
1971-05-12,102.9000,-0.2041,-0.1441,-0.0541
1971-05-13,102.6900,-0.4674,-0.1768,-0.1527
1971-05-14,102.2100,-1.4871,-0.1657,-0.2184
1971-05-17,100.6900,0.1390,-0.3554,-0.3546
1971-05-18,100.8300,0.2380,-0.2500,-0.2856
1971-05-19,101.0700,0.2375,-0.2539,-0.1809
1971-05-20,101.3100,-0.3159,-0.2612,-0.1841
1971-05-21,100.9900,-0.8516,-0.2800,-0.2691
1971-05-24,100.1300,-0.6591,-0.3438,-0.3620
1971-05-25,99.4700,0.1206,-0.2021,-0.3889
1971-05-26,99.5900,-0.1908,-0.2058,-0.1564
1971-05-27,99.4000,0.2314,-0.2779,-0.2037
1971-05-28,99.6300,0.5721,-0.2804,-0.2056
1971-06-01,100.2000,0.7585,-0.1320,-0.1587
1971-06-02,100.9600,0.0495,0.1385,-0.0043
1971-06-03,101.0100,0.2871,0.2563,0.1257
1971-06-04,101.3000,-0.2073,0.2838,0.2607
1971-06-07,101.0900,-0.7617,0.2797,0.2132
1971-06-08,100.3200,-0.0299,0.1141,0.1306
1971-06-09,100.2900,0.3490,0.0149,0.0936
1971-06-10,100.6400,0.4273,-0.0529,0.0624
1971-06-11,101.0700,-0.8410,0.0099,0.0156
1971-06-14,100.2200,0.0998,-0.1789,-0.1121
1971-06-15,100.3200,0.1994,-0.1277,-0.1392
1971-06-16,100.5200,-0.0199,0.0332,-0.0810
1971-06-17,100.5000,-1.5224,0.0348,0.0256
1971-06-18,98.9700,-1.1114,-0.2776,-0.1880
1971-06-21,97.8700,-0.2861,-0.5348,-0.3960
1971-06-22,97.5900,0.8403,-0.4414,-0.5000
1971-06-23,98.4100,-0.2845,-0.3216,-0.2607
1971-06-24,98.1300,-0.1427,-0.4041,-0.3165
1971-06-25,97.9900,-0.2551,-0.4262,-0.3670
1971-06-28,97.7400,1.1050,-0.2093,-0.4019
1971-06-29,98.8200,-0.1214,0.1614,-0.0218
1971-06-30,98.7000,1.0942,0.1882,0.1207
1971-07-01,99.7800,0.0000,0.2317,0.3176
1971-07-02,99.7800,-0.0200,0.2783,0.1983
1971-07-06,99.7600,0.2807,0.2977,0.2354
1971-07-07,100.0400,0.2999,0.3853,0.2951
1971-07-08,100.3400,0.3488,0.2540,0.3729
1971-07-09,100.6900,0.1291,0.3315,0.2675
1971-07-12,100.8200,-1.3093,0.1729,0.3023
1971-07-13,99.5000,-0.2814,-0.0466,-0.0399
1971-07-14,99.2200,0.0605,-0.0899,-0.0800
1971-07-15,99.2800,-0.1712,-0.1267,-0.0686
1971-07-16,99.1100,-0.1816,-0.2055,-0.1331
1971-07-19,98.9300,0.3942,-0.2949,-0.2021
1971-07-20,99.3200,-0.0403,-0.2519,-0.1968
1971-07-21,99.2800,-0.1712,-0.0370,-0.2217
1971-07-22,99.1100,-0.1715,-0.0185,-0.0562
1971-07-23,98.9400,-0.8086,-0.0572,-0.0403
1971-07-26,98.1400,-0.3668,-0.1634,-0.1645
1971-07-27,97.7800,-0.7261,-0.1941,-0.1923
1971-07-28,97.0700,-1.0817,-0.3811,-0.2697
1971-07-29,96.0200,-0.4582,-0.5553,-0.4808
1971-07-30,95.5800,0.3976,-0.6049,-0.5420
1971-08-02,95.9600,-1.5110,-0.5133,-0.4636
1971-08-03,94.5100,-0.6560,-0.6292,-0.6562
1971-08-04,93.8900,0.2130,-0.6788,-0.6336
1971-08-05,94.0900,0.1701,-0.5228,-0.5531
1971-08-06,94.2500,-0.7639,-0.3115,-0.4245
1971-08-09,93.5300,0.0107,-0.3620,-0.3762
1971-08-10,93.5400,1.1974,-0.4292,-0.3092
1971-08-11,94.6600,1.4156,0.0266,-0.1974
1971-08-12,96.0000,-0.3229,0.3727,0.2258
1971-08-13,95.6900,3.2083,0.2819,0.2720
1971-08-16,98.7600,1.2454,0.7882,0.7007
1971-08-17,99.9900,-1.3901,1.1164,0.8540
1971-08-18,98.6000,-0.4462,0.8669,0.7486
1971-08-19,98.1600,0.1732,0.5960,0.6776
1971-08-20,98.3300,0.9356,0.3952,0.5354
1971-08-23,99.2500,1.1587,0.6002,0.4718
1971-08-24,100.4000,0.0100,0.2758,0.6792
1971-08-25,100.4100,-0.1693,0.0706,0.2374
1971-08-26,100.2400,0.2394,0.2748,0.0360
1971-08-27,100.4800,-0.9554,0.3872,0.2696
1971-08-30,99.5200,-0.4924,0.1982,0.1947
1971-08-31,99.0300,0.0404,-0.0367,0.1001
1971-09-01,99.0700,0.2221,-0.2221,-0.0257
1971-09-02,99.2900,1.4100,-0.1874,-0.1590
1971-09-03,100.6900,0.4568,0.0752,0.0401
1971-09-07,101.1500,0.1878,0.1119,0.1301
1971-09-08,101.3400,-0.5329,0.3030,0.1228
1971-09-09,100.8000,-0.3770,0.2939,0.1825
1971-09-10,100.4200,-0.3485,0.2236,0.1978
1971-09-13,100.0700,-0.7295,0.1290,0.1421
1971-09-14,99.3400,0.4329,-0.2238,0.0071
1971-09-15,99.7700,-0.1102,-0.2293,-0.1309
1971-09-16,99.6600,0.3010,-0.2800,-0.2124
1971-09-17,99.9600,-0.2801,-0.1402,-0.1971
1971-09-20,99.6800,-0.3411,-0.1236,-0.1603
1971-09-21,99.3400,-0.8758,-0.1221,-0.1548
1971-09-22,98.4700,-0.0914,-0.1458,-0.2298
1971-09-23,98.3800,-0.2338,-0.2334,-0.1381
1971-09-24,98.1500,-0.5400,-0.2542,-0.2335
1971-09-27,97.6200,0.2663,-0.3955,-0.2950
1971-09-28,97.8800,0.0204,-0.3052,-0.3017
1971-09-29,97.9000,0.4494,-0.2447,-0.2588
1971-09-30,98.3400,0.6000,-0.0221,-0.1456
1971-10-01,98.9300,0.2830,0.0934,0.0669
1971-10-04,99.2100,-0.1008,0.1797,0.1206
1971-10-05,99.1100,0.7164,0.2520,0.1393
1971-10-06,99.8200,0.2004,0.3270,0.3183
1971-10-07,100.0200,-0.6599,0.3560,0.3087
1971-10-08,99.3600,-0.1510,0.1710,0.2101
1971-10-11,99.2100,0.3629,0.0469,0.1251
1971-10-12,99.5700,-0.5423,0.0603,0.0919
1971-10-13,99.0300,-0.9088,-0.0134,-0.0259
1971-10-14,98.1300,-0.3465,-0.2839,-0.1410
1971-10-15,97.7900,-0.4499,-0.3760,-0.2929
1971-10-18,97.3500,-0.3595,-0.3401,-0.3867
1971-10-19,97.0000,-1.3918,-0.3753,-0.3430
1971-10-20,95.6500,-0.0523,-0.6701,-0.5201
1971-10-21,95.6000,-0.0314,-0.5898,-0.5834
1971-10-22,95.5700,-0.4918,-0.4422,-0.5110
1971-10-25,95.1000,-0.3785,-0.4668,-0.4495
1971-10-26,94.7400,-1.0027,-0.4550,-0.4545
1971-10-27,93.7900,0.1813,-0.5627,-0.5334
1971-10-28,93.9600,0.2874,-0.2971,-0.4575
1971-10-29,94.2300,-1.5176,-0.2415,-0.2142
1971-11-01,92.8000,0.4095,-0.4906,-0.4241
1971-11-02,93.1800,1.8566,-0.3412,-0.3633
1971-11-03,94.9100,-0.1264,0.0302,-0.0289
1971-11-04,94.7900,-0.3481,0.1773,0.0076
1971-11-05,94.4600,-0.0741,0.0886,0.1018
1971-11-08,94.3900,0.0742,0.0283,0.0653
1971-11-09,94.4600,-1.1116,0.2932,0.0349
1971-11-10,93.4100,-1.3810,0.0406,0.0925
1971-11-11,92.1200,0.0000,-0.4950,-0.1610
1971-11-12,92.1200,-0.3365,-0.4760,-0.4255
1971-11-15,91.8100,0.9803,-0.4746,-0.4565
1971-11-16,92.7100,0.1510,-0.3018,-0.2688
1971-11-17,92.8500,-0.7754,-0.2901,-0.2371
1971-11-18,92.1300,-0.5644,-0.2312,-0.3600
1971-11-19,91.6100,-0.8951,-0.0922,-0.2789
1971-11-22,90.7900,-0.6939,-0.2410,-0.2065
1971-11-23,90.1600,0.1886,-0.2999,-0.3053
1971-11-24,90.3300,1.7824,-0.4344,-0.2310
1971-11-26,91.9400,1.5989,-0.1664,-0.1203
1971-11-29,93.4100,0.6209,0.2335,0.0875
1971-11-30,93.9900,1.5427,0.4322,0.2896
1971-12-01,95.4400,0.4191,0.8374,0.5928
1971-12-02,95.8400,1.2730,1.0126,0.7756
1971-12-03,97.0600,-0.5667,1.1855,1.0486
1971-12-06,96.5100,0.3730,0.7986,0.9305
1971-12-07,96.8700,0.0516,0.6010,0.7368
1971-12-08,96.9200,0.0413,0.5064,0.5218
1971-12-09,96.9600,0.7529,0.2620,0.4396
1971-12-10,97.6900,0.2866,0.3179,0.3319
1971-12-13,97.9700,-0.3062,0.1561,0.3132
1971-12-14,97.6700,0.8908,0.1986,0.0896
1971-12-15,98.5400,1.2178,0.2851,0.2974
1971-12-16,99.7400,0.5214,0.4791,0.4187
1971-12-17,100.2600,1.2867,0.5576,0.4849
1971-12-20,101.5500,0.2462,0.6479,0.6619
1971-12-21,101.8000,-0.6090,0.6388,0.5892
1971-12-22,101.1800,-0.4349,0.5820,0.4581
1971-12-23,100.7400,0.2085,0.3635,0.4362
1971-12-27,100.9500,0.9906,0.1995,0.3413
1971-12-28,101.9500,0.2550,0.2779,0.3120
1971-12-29,102.2100,-0.4207,0.1084,0.2745
1971-12-30,101.7800,0.3046,-0.0033,0.0324
1971-12-31,102.0900,-0.4114,0.1492,0.0408
1972-01-03,101.6700,0.4131,0.1523,0.0689
1972-01-04,102.0900,0.9501,0.1863,0.1894
1972-01-05,103.0600,0.4366,0.1811,0.2952
1972-01-06,103.5100,-0.0386,0.2117,0.2178
1972-01-07,103.4700,-0.1450,0.2744,0.1756
1972-01-10,103.3200,0.3194,0.1993,0.2141
1972-01-11,103.6500,-0.0579,0.3198,0.2164
1972-01-12,103.5900,-0.5792,0.2417,0.2657
1972-01-13,102.9900,0.3884,-0.0113,0.1244
1972-01-14,103.3900,0.2998,-0.0193,0.0456
1972-01-17,103.7000,0.3375,0.0371,0.0262
1972-01-18,104.0500,-0.1634,0.1175,0.0800
1972-01-19,103.8800,0.0000,0.0370,0.0772
1972-01-20,103.8800,-0.2214,0.0466,0.0317
1972-01-21,103.6500,-1.0420,0.1060,0.0083
1972-01-24,102.5700,0.1267,-0.1319,-0.0579
1972-01-25,102.7000,-0.1947,-0.1611,-0.0952
1972-01-26,102.5000,0.9756,-0.2503,-0.1659
1972-01-27,103.5000,0.6377,-0.0614,-0.0761
1972-01-28,104.1600,-0.2112,0.0452,0.0387
1972-01-31,103.9400,0.0673,0.0468,0.0083
1972-02-01,104.0100,0.6442,0.2320,0.0498
1972-02-02,104.6800,-0.0382,0.3179,0.2908
1972-02-03,104.6400,0.2102,0.3424,0.2667
1972-02-04,104.8600,-0.3052,0.2172,0.3234
1972-02-07,104.5400,0.1913,0.0606,0.1423
1972-02-08,104.7400,0.7733,0.1275,0.0793
1972-02-09,105.5500,0.0379,0.2448,0.2196
1972-02-10,105.5900,-0.4830,0.1445,0.2151
1972-02-11,105.0800,-0.4663,0.0698,0.0544
1972-02-14,104.5900,0.4207,-0.0429,-0.0068
1972-02-15,105.0300,0.5617,0.0777,0.0231
1972-02-16,105.6200,-0.0284,0.1394,0.1467
1972-02-17,105.5900,-0.2936,0.0063,0.1153
1972-02-18,105.2800,0.0095,-0.0491,-0.0366
1972-02-22,105.2900,0.0855,0.0333,-0.0407
1972-02-23,105.3800,0.0664,0.1250,0.0407
1972-02-24,105.4500,0.6923,0.0664,0.1166
1972-02-25,106.1800,0.0094,0.0884,0.1557
1972-02-28,106.1900,0.3578,0.0947,0.0771
1972-02-29,106.5700,0.7319,0.2031,0.1324
1972-03-01,107.3500,-0.0279,0.3233,0.2788
1972-03-02,107.3200,0.5777,0.3036,0.2727
1972-03-03,107.9400,0.7689,0.3881,0.3427
1972-03-06,108.7700,0.0919,0.4021,0.4425
1972-03-07,108.8700,0.0827,0.4143,0.3572
1972-03-08,108.9600,-0.0184,0.3681,0.3665
1972-03-09,108.9400,-0.5140,0.2443,0.3126
1972-03-10,108.3800,-0.9688,0.1626,0.1357
1972-03-13,107.3300,0.2609,-0.0937,0.0013
1972-03-14,107.6100,0.1301,-0.1784,-0.0435
1972-03-15,107.7500,-0.2320,-0.1726,-0.1346
1972-03-16,107.5000,0.3907,-0.2255,-0.1811
1972-03-17,107.9200,-0.3058,-0.1578,-0.1377
1972-03-20,107.5900,-0.8365,-0.1223,-0.1790
1972-03-21,106.6900,0.1406,-0.0992,-0.2246
1972-03-22,106.8400,0.8517,-0.1195,-0.0652
1972-03-23,107.7500,-0.2135,0.0000,0.0186
1972-03-24,107.5200,-0.2046,0.0031,-0.0306
1972-03-27,107.3000,-0.1212,-0.0963,-0.0266
1972-03-28,107.1700,-0.6345,-0.0653,-0.0999
1972-03-29,106.4900,0.6667,-0.0311,-0.1467
1972-03-30,107.2000,0.2612,0.0560,0.0680
1972-04-03,107.4800,0.5955,-0.0420,0.0852
1972-04-04,108.1200,0.8139,0.0932,0.0492
1972-04-05,109.0000,0.4862,0.2634,0.1966
1972-04-06,109.5300,0.0822,0.3643,0.2954
1972-04-07,109.6200,-0.1551,0.4808,0.3235
1972-04-10,109.4500,0.2832,0.3445,0.3893
1972-04-11,109.7600,0.3827,0.3478,0.3355
1972-04-12,110.1800,-0.2450,0.3133,0.3526
1972-04-13,109.9100,-0.0637,0.1382,0.2332
1972-04-14,109.8400,-0.3004,0.0471,0.1093
1972-04-17,109.5100,0.2374,-0.0167,-0.0026
1972-04-18,109.7700,-0.5193,0.0486,0.0195
1972-04-19,109.2000,-0.1465,-0.0851,-0.0325
1972-04-20,109.0400,-0.1376,-0.1734,-0.0938
1972-04-21,108.8900,-0.6428,-0.1554,-0.1684
1972-04-24,108.1900,-0.9890,-0.2521,-0.2250
1972-04-25,107.1200,-0.2147,-0.3664,-0.3571
1972-04-26,106.8900,0.1497,-0.4435,-0.3451
1972-04-27,107.0500,0.5792,-0.3322,-0.3596
1972-04-28,107.6700,-0.9102,-0.2121,-0.2027
1972-05-01,106.6900,-0.5717,-0.3418,-0.3123
1972-05-02,106.0800,-0.0848,-0.3289,-0.3748
1972-05-03,105.9900,0.2453,-0.1765,-0.2943
1972-05-04,106.2500,0.3576,-0.1000,-0.1165
1972-05-05,106.6300,-0.4595,-0.0657,-0.0348
1972-05-08,106.1400,-1.3190,-0.2399,-0.1221
1972-05-09,104.7400,0.6492,-0.3067,-0.3946
1972-05-10,105.4200,0.3320,-0.1039,-0.1713
1972-05-11,105.7700,0.5767,-0.0346,-0.0418
1972-05-12,106.3800,0.4512,0.0205,0.0526
1972-05-15,106.8600,-0.1872,0.0362,0.0822
1972-05-16,106.6600,0.2156,0.0818,0.0040
1972-05-17,106.8900,0.9823,0.3370,0.1010
1972-05-18,107.9400,0.9635,0.3934,0.4290
1972-05-19,108.9800,0.6515,0.4987,0.4750
1972-05-22,109.6900,0.0820,0.5116,0.5203
1972-05-23,109.7800,0.4828,0.4493,0.4493
1972-05-24,110.3100,0.1360,0.5585,0.4538
1972-05-25,110.4600,0.1811,0.5432,0.4973
1972-05-26,110.6600,-0.2801,0.4122,0.4910
1972-05-30,110.3500,-0.7431,0.2072,0.3129
1972-05-31,109.5300,0.1461,-0.0242,0.0714
1972-06-01,109.6900,0.0365,-0.0136,0.0000
1972-06-02,109.7300,-0.8293,-0.0878,-0.0065
1972-06-05,108.8200,-0.5606,-0.2489,-0.1937
1972-06-06,108.2100,-0.5175,-0.3733,-0.2934
1972-06-07,107.6500,-0.3437,-0.4131,-0.3940
1972-06-08,107.2800,-0.3915,-0.3454,-0.4035
1972-06-09,106.8600,0.1404,-0.4364,-0.3521
1972-06-12,107.0100,0.5046,-0.4212,-0.3547
1972-06-13,107.5500,0.7810,-0.1970,-0.2894
1972-06-14,108.3900,0.0461,0.0279,-0.0571
1972-06-15,108.4400,-0.0738,0.1224,0.0305
1972-06-16,108.3600,-0.2307,0.1670,0.0942
1972-06-19,108.1100,0.4162,0.1929,0.1100
1972-06-20,108.5600,0.2119,0.2387,0.2247
1972-06-21,108.7900,-0.1011,0.1906,0.2348
1972-06-22,108.6800,-0.3773,0.0446,0.1488
1972-06-23,108.2700,-0.7297,-0.0261,-0.0158
1972-06-26,107.4800,-0.1023,-0.1354,-0.1266
1972-06-27,107.3700,-0.3260,-0.1140,-0.1307
1972-06-28,107.0200,-0.1869,-0.2378,-0.1441
1972-06-29,106.8200,0.2996,-0.3051,-0.2306
1972-06-30,107.1400,0.3267,-0.2391,-0.2192
1972-07-03,107.4900,0.5675,-0.1212,-0.1583
1972-07-05,108.1000,0.8696,0.0963,-0.0226
1972-07-06,109.0400,-0.3210,0.2587,0.2072
1972-07-07,108.6900,-0.5336,0.2580,0.1750
1972-07-10,108.1100,-0.7307,0.1989,0.1443
1972-07-11,107.3200,-0.4007,0.0277,0.0661
1972-07-12,106.8900,-0.5707,-0.0926,-0.0331
1972-07-13,106.2800,0.4893,-0.2816,-0.1604
1972-07-14,106.8000,-0.8614,-0.3478,-0.1726
1972-07-17,105.8800,-0.0472,-0.4382,-0.4214
1972-07-18,105.8300,0.2929,-0.3568,-0.3828
1972-07-19,106.1400,-0.3109,-0.1850,-0.2644
1972-07-20,105.8100,0.8033,-0.1696,-0.2031
1972-07-21,106.6600,1.1813,0.0596,-0.0309
1972-07-24,107.9200,-0.2965,0.1755,0.2201
1972-07-25,107.6000,-0.0651,0.2688,0.1073
1972-07-26,107.5300,-0.2325,0.2649,0.2207
1972-07-27,107.2800,0.0932,0.1773,0.1936
1972-07-28,107.3800,0.0093,0.2436,0.1653
1972-07-31,107.3900,0.9405,0.1132,0.2102
1972-08-01,108.4000,0.8210,0.0744,0.2309
1972-08-02,109.2900,0.7777,0.2611,0.1815
1972-08-03,110.1400,0.2633,0.4016,0.3354
1972-08-04,110.4300,0.1630,0.4824,0.3814
1972-08-07,110.6100,0.0723,0.4922,0.4361
1972-08-08,110.6900,0.1536,0.5003,0.4316
1972-08-09,110.8600,0.1714,0.3716,0.4504
1972-08-10,111.0500,0.8104,0.2651,0.3428
1972-08-11,111.9500,0.5360,0.2719,0.3429
1972-08-14,112.5500,-0.4354,0.3175,0.3097
1972-08-15,112.0600,-0.3569,0.2167,0.2090
1972-08-16,111.6600,-0.2866,0.1447,0.1345
1972-08-17,111.3400,0.3772,0.0716,0.0832
1972-08-18,111.7600,-0.0358,0.1058,0.1150
1972-08-21,111.7200,0.6176,-0.0343,0.0856
1972-08-22,112.4100,-0.1334,-0.0209,0.0587
1972-08-23,112.2600,-1.1046,0.0298,-0.0370
1972-08-24,111.0200,-0.3153,-0.0955,-0.1330
1972-08-25,110.6700,-0.3976,-0.1000,-0.1267
1972-08-28,110.2300,0.1633,-0.2289,-0.1423
1972-08-29,110.4100,0.1449,-0.1964,-0.1734
1972-08-30,110.5700,0.4703,-0.2766,-0.1479
1972-08-31,111.0900,0.3781,-0.1762,-0.1700
1972-09-01,111.5100,-0.2511,0.0737,-0.0967
1972-09-05,111.2300,-0.6113,0.0842,0.0271
1972-09-06,110.5500,-0.2352,0.0481,-0.0155
1972-09-07,110.2900,-0.1269,-0.0180,0.0077
1972-09-08,110.1500,-0.5810,-0.0632,-0.0335
1972-09-11,109.5100,-0.9497,-0.2382,-0.1369
1972-09-12,108.4700,0.3964,-0.4605,-0.3395
1972-09-13,108.9000,0.0275,-0.3542,-0.3394
